96.5685424949238,28.786796564403602,64.142135623731,85.857864376269,89.4974746830583,21.715728752538098,,,,
89.4974746830583,35.857864376269006,71.2132034355964,85.857864376269,89.4974746830583,14.644660940672594,,,,
89.4974746830583,28.786796564403602,64.142135623731,92.92893218813452,96.5685424949238,14.644660940672594,,,,
96.5685424949238,35.857864376269006,64.142135623731,100.0,96.5685424949238,7.573593128807104,,,,
96.5685424949238,21.715728752538098,50.0,100.0,96.5685424949238,0.5025253169416999,,,,
82.4264068711929,35.857864376269006,57.0710678118655,100.0,82.4264068711929,7.573593128807104,,,,
82.4264068711929,28.786796564403602,57.0710678118655,92.92893218813452,82.4264068711929,0.5025253169416999,,,,
68.2842712474619,28.786796564403602,57.0710678118655,85.857864376269,89.4974746830583,0.5025253169416999,,,,
75.3553390593274,28.786796564403602,50.0,85.857864376269,89.4974746830583,7.573593128807104,,,,
78.2842712474619,50.50252531694171,50.0,92.92893218813452,75.3553390593274,7.573593128807104,,,,
78.2842712474619,57.573593128807104,50.0,78.7867965644036,82.4264068711929,14.644660940672594,,,,
85.3553390593274,50.50252531694171,50.0,71.7157287525381,68.2842712474619,7.573593128807104,,,,
85.3553390593274,64.64466094067261,57.0710678118655,78.7867965644036,68.2842712474619,0.5025253169416999,,,,
85.3553390593274,57.573593128807104,57.0710678118655,71.7157287525381,75.3553390593274,0.5025253169416999,,,,
92.4264068711929,57.573593128807104,64.142135623731,71.7157287525381,68.2842712474619,14.644660940672594,,,,
92.4264068711929,64.64466094067261,64.142135623731,78.7867965644036,61.213203435596405,14.644660940672594,,,,
85.3553390593274,78.7867965644036,57.0710678118655,64.6446609406726,61.213203435596405,7.573593128807104,,,,
85.3553390593274,71.7157287525381,64.142135623731,64.64466094067261,61.213203435596405,0.5025253169416999,,,,
92.4264068711929,71.71572875253811,50.0,64.6446609406726,54.14213562373101,7.573593128807104,,,,
78.2842712474619,64.64466094067261,57.0710678118655,57.5735931288071,54.14213562373101,0.5025253169416999,,,,
78.2842712474619,78.7867965644036,64.142135623731,57.573593128807104,40.00000000000001,7.573593128807104,,,,
78.2842712474619,71.7157287525381,68.2842712474619,42.92893218813451,40.00000000000001,0.5025253169416999,,,,
85.3553390593274,85.857864376269,54.14213562373101,35.857864376269006,47.071067811865504,0.5025253169416999,,,,
85.3553390593274,92.92893218813452,61.213203435596405,35.857864376269006,47.071067811865504,7.573593128807104,,,,
99.4974746830583,92.92893218813452,68.2842712474619,35.857864376269006,40.00000000000001,14.644660940672594,,,,
99.4974746830583,100.0,75.3553390593274,42.92893218813451,47.071067811865504,14.644660940672594,,,,
92.4264068711929,78.7867965644036,75.3553390593274,35.857864376269006,54.14213562373101,14.644660940672594,,,,
92.4264068711929,85.857864376269,82.4264068711929,42.92893218813451,47.071067811865504,21.715728752538098,,,,
92.4264068711929,92.92893218813452,71.2132034355964,71.7157287525381,40.00000000000001,28.786796564403602,,,,
99.4974746830583,85.857864376269,71.2132034355964,64.64466094067261,40.00000000000001,21.715728752538098,,,,
99.4974746830583,78.7867965644036,71.2132034355964,57.573593128807104,47.071067811865504,28.786796564403602,,,,
99.4974746830583,71.71572875253811,71.2132034355964,78.7867965644036,54.14213562373101,28.786796564403602,,,,
99.4974746830583,64.64466094067261,78.2842712474619,85.857864376269,54.14213562373101,21.715728752538098,,,,
99.4974746830583,57.573593128807104,85.3553390593274,100.0,61.213203435596405,21.715728752538098,,,,
99.4974746830583,50.50252531694171,92.4264068711929,100.0,61.213203435596405,28.786796564403602,,,,
89.4974746830583,42.92893218813451,71.2132034355964,92.92893218813452,68.2842712474619,21.715728752538098,,,,
92.4264068711929,43.43145750507621,71.2132034355964,100.0,75.3553390593274,21.715728752538098,,,,
92.4264068711929,50.50252531694171,78.2842712474619,100.0,75.3553390593274,14.644660940672594,,,,
99.4974746830583,43.43145750507621,78.2842712474619,92.92893218813452,82.4264068711929,21.715728752538098,,,,
20.0,30.0,20.0,30.0,20.0,30.0,,,,
